ppid,status,name,brand,stars,reviews,questions,answers,love,price,size,category,countries,stars1,stars2,stars3,stars4,stars5,discontinued
P411552,full,Superbalanced Silk Makeup Broad Spectrum 15,Clinique,3.9184,98.0,36.0,32.0,5839.0,25.0,1 oz,Makeup:Face:Foundation,JP:KR:NL:GB:DE:NO,11,7,12,21,48,False
P411553,full,Go Smoky Eye Kit,Clinique,,,,,,,,,,0,0,0,0,0,True
P411554,full,Be Cool Eye Kit,Clinique,,,,,,,,,,0,0,0,0,0,True
P411555,full,Neon Activator Base Coat,Nails Inc.,3.0,2.0,0.0,0.0,358.0,8.0,0.17 oz,Makeup:Nail:Nail Polish,,1,0,0,0,1,False
P411566,full,Stay Bright Neon Nail Polish Set,Nails Inc.,2.0,2.0,0.0,0.0,584.0,19.0,,Makeup:Nail:Nail Sets,,0,2,0,0,0,False
P411567,full,Nail Fuel Polish Set,Nails Inc.,,,,,,,,,,0,0,0,0,0,True
P411568,full,Refill: Sweat Mineral Bronzer SPF 25,Sweat Cosmetics,5.0,1.0,0.0,0.0,279.0,24.0,0.09 oz,Makeup:Cheek:Bronzer,CA,0,0,0,0,1,False
P411569,full,Refill: Sweat Mineral Illuminator SPF 25,Sweat Cosmetics,4.6667,3.0,0.0,0.0,796.0,24.0,0.09 oz,Makeup:Face:Highlighter,CA,0,0,0,1,2,False
P411570,full,Skin-Balancing Cleansing Wipes,Sweat Cosmetics,4.6,5.0,1.0,0.0,1220.0,18.0,30 Wipes,Skincare:Cleansers:Face Wipes,CA,0,0,1,0,4,False
P411573,full,Argan Lip Sting Plumping Butter,Josie Maran,3.6852,108.0,8.0,16.0,12126.0,23.0,0.16 oz/ 4.5 g,Skincare:Lip Treatments:Lip Balms & Treatments,,12,11,25,14,49,False
P411574,full,Sedge & Bee Natural Deodorant with Coconut Oil,Qhemet Biologics,3.7895,19.0,0.0,0.0,791.0,16.0,2.16 oz,Bath & Body:Body Care:Deodorant & Antiperspirant,CA,3,2,1,3,10,False
P411575,full,Sedge & Bee Natural Soap with Organic Olive Oil,Qhemet Biologics,4.0,3.0,0.0,0.0,288.0,15.0,6 oz,Bath & Body:Bath & Shower:Body Wash & Shower Gel,CA,0,1,0,0,2,False
P411579,full,The Warden Maximum Hold Hairspay,Drybar,,,,,,,,,,0,0,0,0,0,True
P411581,full,The Best of Algenist Collection,Algenist,,,,,,,,,,0,0,0,0,0,True
P411582,full,Dark Circle Corrector Set,Algenist,4.25,4.0,1.0,0.0,1456.0,75.0,,Skincare:Value & Gift Sets,CA,0,0,1,1,2,False
P411583,full,Discovery Kit,Algenist,5.0,2.0,0.0,0.0,1259.0,70.0,,Skincare:Value & Gift Sets,,0,0,0,0,2,False
P411584,full,The Classics Kit,Algenist,4.5,2.0,1.0,0.0,716.0,75.0,,Skincare:Value & Gift Sets,CA,0,0,0,1,1,False
P411585,full,Prep Rally Prime & Prep Detangler,Drybar,3.9535,86.0,4.0,12.0,5191.0,23.0,5 oz,Hair:Hair Styling & Treatments:Hair Styling Products,,6,11,11,11,49,False
P411586,full,The Warden Maximum Hold Hairspay,Drybar,4.5714,14.0,1.0,0.0,630.0,27.0,7.6 oz,Hair:Hair Styling & Treatments:Hair Spray,CA,1,0,1,0,12,False
P411587,full,Ultra Repair® Cream Intense Hydration Vanilla Citron,First Aid Beauty,4.0,9.0,3.0,6.0,1559.0,30.0,6 oz,Bath & Body:Body Moisturizers:Body Lotions & Body Oils,CA,2,0,0,1,6,False
P411588,full,Ultra Repair® Cream Minis Kit,First Aid Beauty,3.6154,13.0,0.0,0.0,2502.0,20.0,,Skincare:Value & Gift Sets,CA,3,0,1,4,5,False
P411591,full,Mask-A-Holic 6-Piece Kit,Peter Thomas Roth,4.7778,63.0,7.0,13.0,14645.0,75.0,,Skincare:Value & Gift Sets,AU:CA,1,2,2,3,56,False
P411593,full,Amazing Grace Gift Set,Philosophy,,,,,,,,,,0,0,0,0,0,True
P411597,full,Narciso Eau de Parfum Poudrée,Narciso Rodriguez,,,,,,,,,,0,0,0,0,0,True
P411600,full,Etherealist Foundation,Kevyn Aucoin,3.9851,67.0,19.0,32.0,5231.0,58.0,1 oz,Makeup:Face:Foundation,,9,3,5,13,38,False
P411604,full,Amazonian Clay Blush Palette Color Wheel,Tarte,,,,,,,,,,0,0,0,0,0,True
P411605,full,Kiss Bliss Tarteist™ Creamy Matte Lip Paint & Crayon Set,Tarte,,,,,,,,,,0,0,0,0,0,True
P411609,full,Give Me Some Bold Lip,Sephora Favorites,,,,,,,,,,0,0,0,0,0,True
P411610,full,Glow For It,Sephora Favorites,,,,,,,,,,0,0,0,0,0,True
P411611,full,Aqua Luminous Perfecting Concealer,Becca,4.32,50.0,14.0,15.0,10521.0,30.0,0.18 oz/ 5.3 mL,Makeup:Face:Concealer,,1,4,5,8,32,False
P411612,full,Luminous Crème Lipstick Trio,Bite Beauty,,,,,,,,,,0,0,0,0,0,True
P411613,full,Spring Summer 2016 Runway Sheer Blush and Eyeshadow Trio Palette,Giorgio Armani Beauty,,,,,,,,,,0,0,0,0,0,True
P411614,full,Spring Summer 2016 Runway Eye Tint,Giorgio Armani Beauty,,,,,,,,,,0,0,0,0,0,True
P411616,full,Project Chimps Everlasting Liquid Lipstick,Kat Von D,,,,,,,,,,0,0,0,0,0,True
P411700,full,CAVIAR Repair Duo Kit,Alterna Haircare,,,,,,,,,,0,0,0,0,0,True
P411701,full,CAVIAR Moisture Duo Kit,Alterna Haircare,,,,,,,,,,0,0,0,0,0,True
P411702,full,CAVIAR Volume Duo Kit,Alterna Haircare,3.8571,7.0,0.0,0.0,831.0,54.0,,Hair:Value & Gift Sets,JP:KR:NL:GB:AU:DE:CA:NO,2,0,0,0,5,False
P411703,full,Spread Cheer & Perfect Hair Kit,Living Proof,,,,,,,,,,0,0,0,0,0,True
P411704,full,Merry Mini Must-Haves Blowout Extending Essentials To Go,Drybar,,,,,,,,,,0,0,0,0,0,True
P411705,full,Rosarco™ Repair Collection Winter Hair Revival Kit,Briogeo,,,,,,,,,,0,0,0,0,0,True
P411707,full,Custom Hair Masque Cocktail Kit,Madam C.J. Walker Beauty Culture,,,,,,,,,,0,0,0,0,0,True
P411711,full,Daisy Rollerball Trio,Marc Jacobs Fragrances,4.9545,22.0,0.0,0.0,4704.0,49.0,,Fragrance:Value & Gift Sets:Perfume Gift Sets,,0,0,0,1,21,False
P411712,full,Daisy Dream Gift Set,Marc Jacobs Fragrances,0.0,0.0,0.0,0.0,1118.0,104.0,,Fragrance:Value & Gift Sets:Perfume Gift Sets,CA,0,0,0,0,0,False
P411714,full,Conditioning Beard Oil,Tom Ford,5.0,3.0,0.0,0.0,265.0,50.0,1 oz/ 30 mL,Men:Shaving:Aftershave,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,0,3,False
P411715,full,Oil-Free Daily Moisturizer,Tom Ford,5.0,1.0,1.0,0.0,49.0,105.0,1.7 oz/ 50 mL,Men:Skincare:Moisturizer & Treatments,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,0,1,False
P411716,full,Hydrating Lip Balm,Tom Ford,3.0,2.0,1.0,0.0,162.0,25.0,0.34 oz/ 10 mL,Skincare:Lip Treatments:Lip Balms & Treatments,JP:SE:KR:NL:GB:AU:DE:NO,1,0,0,0,1,False
P411717,full,Purifying Face Cleanser,Tom Ford,0.0,0.0,0.0,0.0,84.0,48.0,5 oz/ 150 mL,Men:Skincare:Face Wash,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,0,0,False
P411718,full,Anti-Fatigue Eye Treatment,Tom Ford,0.0,0.0,0.0,0.0,43.0,75.0,0.5 oz/ 15 mL,Men:Skincare:Eye Cream,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,0,0,False
P411719,full,Beard Comb,Tom Ford,1.0,2.0,0.0,0.0,90.0,35.0,1 comb - 126 mm x 28 mm x 4 mm thick,Men:Shaving:Aftershave,JP:SE:KR:NL:GB:AU:DE:NO,2,0,0,0,0,False
P411720,full,Skin Revitalizing Concentrate,Tom Ford,0.0,0.0,0.0,0.0,23.0,150.0,1 oz/ 30 mL,Men:Skincare:Moisturizer & Treatments,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,0,0,False
P411721,full,Intensive Purifying Mud Mask,Tom Ford,0.0,0.0,0.0,0.0,53.0,60.0,3.4 oz/ 100 mL,Men:Skincare:Moisturizer & Treatments,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,0,0,False
P411722,full,Exfoliating Energy Scrub,Tom Ford,0.0,0.0,0.0,0.0,87.0,48.0,3.4 oz/ 100 mL,Men:Skincare:Face Wash,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,0,0,False
P411723,full,Bronzing Gel,Tom Ford,0.0,0.0,0.0,0.0,37.0,48.0,2.5 oz/ 75 mL,Skincare:Self Tanners:For Face,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,0,0,False
P411724,full,Shave Oil,Tom Ford,0.0,0.0,0.0,0.0,37.0,60.0,1.4 oz/ 40 mL,Men:Shaving:Shaving,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,0,0,False
P411725,full,Brow Gel Comb,Tom Ford,3.0,1.0,0.0,0.0,89.0,45.0,,Makeup:Eye:Eyebrow,JP:SE:KR:NL:GB:AU:DE:NO,0,0,1,0,0,False
P411727,full,Matte Pomade,Ouai,4.3571,14.0,0.0,0.0,2091.0,24.0,1.7 oz/ 50 mL,Hair:Hair Styling & Treatments:Hair Styling Products,,0,2,0,3,9,False
P411728,full,Medium Hair Spray,Ouai,3.6667,3.0,1.0,1.0,579.0,26.0,7.2 oz/ 204 g,Hair:Hair Styling & Treatments:Hair Spray,CA,0,1,0,1,1,False
P411729,full,"Snow Angel Shampoo, Shower Gel & Bubble Bath",Philosophy,,,,,,,,,,0,0,0,0,0,True
P411730,full,"Shimmering Snowlace Shampoo, Shower Gel & Bubble Bath",Philosophy,,,,,,,,,,0,0,0,0,0,True
P411732,full,"Candy Cane Shampoo, Shower Gel & Bubble Bath",Philosophy,,,,,,,,,,0,0,0,0,0,True
P411733,full,"Iced Orchid Shampoo, Shower Gel & Bubble Bath",Philosophy,,,,,,,,,,0,0,0,0,0,True
P411734,full,Anti-Wrinkle Miracle Worker™ Ornament,Philosophy,,,,,,,,,,0,0,0,0,0,True
P411735,full,Renewed Hope In A Jar Ornament,Philosophy,,,,,,,,,,0,0,0,0,0,True
P411736,full,Hands of Hope Ornament,Philosophy,,,,,,,,,,0,0,0,0,0,True
P411737,full,Take a Deep Breath Ornament,Philosophy,,,,,,,,,,0,0,0,0,0,True
P411800,full,Charcoal MakeUp Melter Cleansing Oil-Balm,Boscia,4.1635,104.0,6.0,30.0,8212.0,32.0,3 oz/ 85 g,Skincare:Cleansers:Face Wash & Cleansers,,5,9,12,16,62,False
P411801,full,Tsubaki™ Splash Mask Highly Concentrated Instant Deep Hydration Treatment,Boscia,4.4884,43.0,10.0,8.0,7275.0,38.0,1.85 oz/ 55 mL,Skincare:Masks:Face Masks,,2,3,0,5,33,False
P411802,full,Let’s B Clear,Drunk Elephant,,,,,,,,,,0,0,0,0,0,True
P411811,full,House of Lashes® x Disney Tinker Bell Lash Collection,Sephora Collection,4.7895,19.0,6.0,8.0,12192.0,15.0,,Makeup:Eye:False Eyelashes,CA,0,0,0,4,15,False
P411815,full,Glam On-The-Go Facial Toning Gift Set,Nuface,,,,,,,,,,0,0,0,0,0,True
P411816,full,Haute Contour Facial Toning Gift Set,Nuface,4.25,4.0,5.0,5.0,1336.0,429.0,,Skincare:High Tech Tools:Anti-Aging,CA,0,0,0,3,1,False
P411817,full,Dermaclear™ Micro Milk Peel,Dr. Jart+,4.3495,103.0,23.0,36.0,10208.0,42.0,3.4 oz/ 100 mL,Skincare:Treatments:Facial Peels,KR,5,9,5,10,74,False
P411818,full,Snow Time Like The Present,Dr. Jart+,,,,,,,,,,0,0,0,0,0,True
P411819,full,Full Dry Volume Blast™,Living Proof,,,,,,,,,,0,0,0,0,0,True
P411824,full,Lifting Primer Anti-Aging Serum,Natasha Denona,3.0,6.0,0.0,0.0,650.0,60.0,1.01 oz/ 30 mL,Makeup:Face:Face Primer,,2,0,2,0,2,False
P411825,full,Magic Primer Anti-Shine Flawless Face Base,Natasha Denona,3.8571,7.0,2.0,0.0,1846.0,55.0,1.01 oz/ 30 mL,Makeup:Face:Face Primer,,0,0,3,2,2,False
P411826,full,Eyeshadow Palette 5,Natasha Denona,4.375,56.0,8.0,14.0,31662.0,48.0,0.44 oz/ 12.5 g,Makeup:Eye:Eye Palettes,,4,1,2,12,38,False
P411827,full,Eyeshadow Palette 10,Natasha Denona,5.0,7.0,2.0,2.0,4159.0,95.0,10 x 0.08 oz/ 10 x 2.26 g,Makeup:Eye:Eye Palettes,,0,0,0,0,7,False
P411828,full,Face Glow Primer Hydrating Underbase,Natasha Denona,4.1818,22.0,3.0,2.0,2482.0,35.0,1.01 oz/ 30 mL,Makeup:Face:Face Primer,CA,1,1,4,3,13,False
P411829,full,Face Glow Foundation,Natasha Denona,3.55,20.0,6.0,5.0,2881.0,42.0,1.01 oz/ 31.5 g,Makeup:Face:Foundation,CA,2,4,4,2,9,False
P411831,full,All Over Glow Face & Body Shimmer in Powder,Natasha Denona,4.449,49.0,9.0,10.0,14198.0,38.0,0.35 oz/ 10 g,Makeup:Face:Highlighter,,3,2,2,5,37,False
P411832,full,Eyeshadow Base Primer,Natasha Denona,3.8,5.0,0.0,0.0,1005.0,26.0,0.054 oz/ 1.6 mL,Makeup:Eye:Eye Primer,,1,0,1,0,3,False
P411833,full,Blackest Black Eyeshadow Gold Rush,Natasha Denona,4.0,2.0,0.0,0.0,921.0,29.0,0.14 oz/ 4 g,Makeup:Eye:Eyeshadow,,0,0,1,0,1,False
P411834,full,Blackest Black Eyeshadow Matte,Natasha Denona,4.5385,13.0,4.0,0.0,2198.0,29.0,0.14 oz/ 4 g,Makeup:Eye:Eyeshadow,,0,0,1,1,10,False
P411835,full,Eyeshadow Palette 28,Natasha Denona,4.4912,57.0,7.0,8.0,17355.0,239.0,2.47 oz/ 70 g,Makeup:Eye:Eye Palettes,,2,3,4,4,44,False
P411838,full,Stage Performer Eye:Primer,Shu Uemura,,,,,,,,,,0,0,0,0,0,True
P411840,full,Magic Pout Potion Lip Plumping Primer,Ciaté London,3.3158,19.0,1.0,0.0,2635.0,20.0,0.13 oz/ 4 mL,Makeup:Lip:Lip Plumper,,3,3,5,1,7,False
P411842,full,Magicstripes Invisible Eyelid Lifting Patch,Magicstripes,,,,,,,,,,0,0,0,0,0,True
P411844,full,Bucoliques de Provence,L'Artisan Parfumeur,3.0,2.0,0.0,0.0,362.0,105.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,,1,0,0,0,1,False
P411847,full,Face Glow Cream Shimmer,Natasha Denona,5.0,4.0,0.0,0.0,3182.0,42.0,0.84 oz/ 25 mL,Makeup:Face:Highlighter,CA,0,0,0,0,4,False
P411848,full,Multi-Stick,Ilia,4.5714,21.0,6.0,14.0,4716.0,34.0,0.18 oz/ 5 g,Makeup:Lip:Lipstick,,0,0,3,3,15,False
P411849,full,Lipstick Crayon,Ilia,4.75,4.0,1.0,1.0,2125.0,24.0,0.08oz/ 2.2 g,Makeup:Lip:Lipstick,,0,0,0,1,3,False
P411850,full,Tinted Lip Conditioner,Ilia,3.8667,45.0,5.0,16.0,8712.0,26.0,0.14 oz/ 4 g,Makeup:Lip:Lipstick,,5,4,8,3,25,False
P411851,full,Balmy Nights,Ilia,4.0833,12.0,0.0,0.0,1941.0,26.0,0.14 oz/ 4 g,Makeup:Lip:Lip Balm & Treatment,,1,0,2,3,6,False
P411852,full,Balmy Days,Ilia,4.0,9.0,0.0,0.0,1367.0,26.0,0.14 oz/ 4 g,Makeup:Lip:Lip Balm & Treatment,,0,1,2,2,4,False
P411853,full,Lipstick,Ilia,3.8182,22.0,2.0,2.0,3430.0,26.0,0.14 oz/ 4 g,Makeup:Lip:Lipstick,,4,0,4,2,12,False
P411854,full,Her Majesty Gel Lab Pro Nail Polish Set,Deborah Lippmann,,,,,,,,,,0,0,0,0,0,True
P411855,full,Family Jewels Gel Lab Pro Nail Polish Set,Deborah Lippmann,,,,,,,,,,0,0,0,0,0,True
P411857,full,Naturally Sweet 5-Piece Showergel Minis,Korres,,,,,,,,,,0,0,0,0,0,True
P411859,full,Skincare Superstars,Fresh,,,,,,,,,,0,0,0,0,0,True
P411860,full,Scouted by Sephora,Sephora Favorites,4.5882,51.0,3.0,10.0,11283.0,44.0,,Skincare:Value & Gift Sets,CA,0,0,6,9,36,True
P411861,full,Soko to Tokyo,Sephora Favorites,,,,,,,,,,0,0,0,0,0,True
P411862,full,Brazilian 4 Play Moisturizing Shower Cream-Gel,Sol De Janeiro,4.3902,82.0,7.0,12.0,6309.0,25.0,13 oz/ 385 mL,Bath & Body:Bath & Shower:Body Wash & Shower Gel,,1,5,9,13,55,False
P411863,full,Resveratrol Lift Face Lifting Soft Cream,Caudalie,4.0862,58.0,8.0,22.0,4854.0,76.0,1.7 oz/ 50 mL,Skincare:Moisturizers:Moisturizers,GB,6,3,6,8,35,False
P411865,full,Beauty Sleep,Sephora Favorites,,,,,,,,,,0,0,0,0,0,True
P411866,full,Beauty Unmasked,Sephora Favorites,,,,,,,,,,0,0,0,0,0,True
P411867,full,Brazilian Body Boom,Sol De Janeiro,,,,,,,,,,0,0,0,0,0,True
P411868,full,AHA Kit,Drunk Elephant,4.3827,81.0,10.0,19.0,13978.0,96.0,,Skincare:Value & Gift Sets,CA,8,3,1,7,61,True
P411869,full,Crème du Nil Pore-Refining Moisture Veil,Lxmi,3.9381,97.0,9.0,35.0,2525.0,58.0,,Skincare:Moisturizers:Moisturizers,,12,10,7,11,57,False
P411870,full,Pure Nilotica Melt Nourishing Balm-to-Oil,Lxmi,4.9722,36.0,4.0,16.0,1880.0,48.0,1 oz/ 30 g,Skincare:Moisturizers:Face Oils,,0,0,0,1,35,False
P411873,full,Clear Complexion Pads,First Aid Beauty,,,,,,,,,,0,0,0,0,0,True
P411874,full,Ultra Repair® Cream Intense Hydration Vanilla Citron,First Aid Beauty,,,,,,,,,,0,0,0,0,0,True
P411875,full,Max Your Matte,Murad,,,,,,,,,,0,0,0,0,0,True
P411879,full,Purity Made Simple Duo,Philosophy,,,,,,,,,,0,0,0,0,0,True
P411881,full,+ Retinol Firming Eye Cream,Kate Somerville,4.4194,31.0,7.0,3.0,7662.0,85.0,0.5 oz/ 15 mL,Skincare:Eye Care:Eye Creams & Treatments,JP:KR:NL:GB:AU:DE:NO,3,0,1,4,23,False
P411882,full,LUNA™ mini 2 Fuchsia + Day & Night Cleansers,Foreo,,,,,,,,,,0,0,0,0,0,True
P411884,full,Your Skin But Better™ CC+Illumination™ Cream with SPF 50+,It Cosmetics,3.5733,75.0,17.0,48.0,8731.0,38.0,1.08 oz/ 32 ml,Makeup:Face:BB & CC Cream,CA,16,7,5,12,35,False
P411885,partial,Your Skin But Better™ CC+™ Cream with SPF 50+,It Cosmetics,3.9302,745.0,157.0,256.0,57228.0,38.0,1.08 oz/ 32 mL,Makeup:Face:BB & CC Cream,CA,74,78,71,128,401,False
P411886,full,Bye Bye Pores Pressed™ Poreless Finish Airbrush Pressed Powder                 ,It Cosmetics,3.9206,63.0,8.0,13.0,10204.0,29.0,0.31 oz/ 9 g,Makeup:Face:Setting Spray & Powder,CA,8,6,7,9,35,False
P411887,full,Anti-Aging Armour™ Super Smart Skin-Perfecting Beauty Fluid SPF 50+,It Cosmetics,4.0,36.0,8.0,26.0,3822.0,38.0,1 oz/ 30 mL,Skincare:Sun Care:Face Sunscreen,CA,4,1,4,9,18,False
P411889,full,Your Skin But Better™ CC+ Airbrush Perfecting Powder™ with SPF 50+,It Cosmetics,3.3137,51.0,12.0,15.0,6769.0,35.0,0.33 oz/ 9.5 g,Makeup:Face:BB & CC Cream,CA,12,11,0,5,23,False
P411890,full,Cult Favorites Kit,Kate Somerville,,,,,,,,,,0,0,0,0,0,True
P411891,full,Sublime Repair Treatment Mask,Show Beauty,4.6667,3.0,2.0,1.0,895.0,55.0,6.76 oz/ 200 mL,Hair:Hair Styling & Treatments:Hair Masks,CA,0,0,0,1,2,False
P411892,full,Sublime Repair Shampoo,Show Beauty,3.0,2.0,0.0,0.0,105.0,45.0,6.76 oz/ 200 mL,Hair:Shampoo & Conditioner:Shampoo,CA,0,1,0,1,0,False
P411893,full,Sublime Repair Conditioner,Show Beauty,4.0,1.0,0.0,0.0,133.0,45.0,6.76 oz/ 200 mL,Hair:Shampoo & Conditioner:Conditioner,CA,0,0,0,1,0,False
P411894,full,Pure Moisture Treatment Mask,Show Beauty,5.0,1.0,0.0,0.0,289.0,48.0,6.76 oz/ 200 mL,Hair:Hair Styling & Treatments:Hair Masks,CA,0,0,0,0,1,False
P411895,full,Pure Moisture Shampoo,Show Beauty,0.0,0.0,0.0,0.0,120.0,38.0,6.76 oz/ 200 mL,Hair:Shampoo & Conditioner:Shampoo,CA,0,0,0,0,0,False
P411896,full,Pure Moisture Conditioner,Show Beauty,0.0,0.0,0.0,0.0,110.0,38.0,6.76 oz/ 200 mL,Hair:Shampoo & Conditioner:Conditioner,CA,0,0,0,0,0,False
P411907,full,Eau Parfumée Au Thé Bleu Refreshing Towel Kit,Bvlgari,0.0,0.0,0.0,0.0,84.0,56.0,,Fragrance:Women:Bath & Shower,CA,0,0,0,0,0,False
P411908,full,Eau Parfumée Au Thé Blanc Refreshing Towel Kit,Bvlgari,0.0,0.0,0.0,0.0,134.0,56.0,,Fragrance:Women:Bath & Shower,CA,0,0,0,0,0,False
P411909,full,Eau Parfumée Au Thé Rouge Refreshing Towel Kit,Bvlgari,0.0,0.0,1.0,0.0,80.0,56.0,,Fragrance:Women:Bath & Shower,CA,0,0,0,0,0,False
P411910,full,Pour Homme Gift Set,Versace,,,,,,,,,,0,0,0,0,0,True
P411911,full,Eros Gift Set,Versace,,,,,,,,,,0,0,0,0,0,True
P411912,full,Bright Crystal Gift Set,Versace,,,,,,,,,,0,0,0,0,0,True
P411916,full,Versace Coffret Set,Versace,,,,,,,,,,0,0,0,0,0,True
P411917,full,Tornade Blonde,Christian Louboutin,4.5,16.0,1.0,0.0,1033.0,275.0,2.7 oz/ 80 mL,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:CA:NO,1,0,0,4,11,False
P411918,full,Bikini Questa Sera,Christian Louboutin,4.7,10.0,1.0,3.0,1092.0,275.0,2.7 oz/ 80 mL,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:CA:NO,0,0,1,1,8,False
P411919,full,Trouble in Heaven,Christian Louboutin,3.8235,17.0,0.0,0.0,809.0,275.0,2.7 oz/ 80 mL,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:CA:NO,3,0,3,2,9,False
P411920,full,Wildfox Perfumed Oil,Wildfox,4.6667,3.0,0.0,0.0,531.0,49.0,0.5 oz/ 15 mL,Fragrance:Women:Lotions & Oils,CA,0,0,0,1,2,False
P411921,full,Compact Cream Concealer,Giorgio Armani Beauty,3.8571,7.0,7.0,1.0,982.0,42.0,0.42 oz,Makeup:Face:Concealer,JP:KR:NL:GB:DE:NO,0,2,1,0,4,False
P411924,full,BLEMISH REMEDY™ Acne Treatment Gelee Cleanser,Bareminerals,,,,,,,,,,0,0,0,0,0,True
P411926,full,Mask-A-Holic 5-Piece Kit,Peter Thomas Roth,,,,,,,,,,0,0,0,0,0,True
P411928,full,Max 50 UV Milk Ultra-Lite Sunscreen,Peter Thomas Roth,,,,,,,,,,0,0,0,0,0,True
P411929,full,Blemish-Clear Invisible Dots,Peter Thomas Roth,,,,,,,,,,0,0,0,0,0,True
P411930,full,REVEAL Color Correcting Eye Serum Brightener,Algenist,4.1,10.0,3.0,6.0,1511.0,31.0,0.27 oz/ 8 mL,Makeup:Face:Color Correct,,2,0,0,1,7,False
P411931,full,REVEAL Color Correcting Eye Serum Concealer,Algenist,3.7692,13.0,0.0,0.0,746.0,33.0,0.27 oz/ 8 mL,Makeup:Eye:Under-Eye Concealer,,0,2,4,2,5,False
P411933,full,Guest Editor Skincare Picks Go Glow,The Estée Edit,3.5714,7.0,1.0,1.0,1832.0,42.0,,Skincare:Value & Gift Sets,CA,0,2,1,2,2,False
P412003,full,House of Lashes® x Sephora Collection Lash Collection,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P412005,full,House of Lashes® Eyelashes Adhesive,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P412020,full,Eau Parfumée Au Thé Noir Body Lotion,Bvlgari,2.5,2.0,0.0,0.0,51.0,58.0,6.8 oz/ 200 mL,Fragrance:Women:Lotions & Oils,,1,0,0,1,0,False
P412021,full,Eau Parfumée Au Thé Noir,Bvlgari,5.0,1.0,0.0,0.0,311.0,97.0,2.5 oz/ 75 mL,Fragrance:Women:Perfume,,0,0,0,0,1,False
P412022,full,Black Opium Wild,Yves Saint Laurent,4.7778,9.0,1.0,2.0,2330.0,90.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,JP:KR:NL:GB:DE:NO,0,0,1,0,8,False
P412023,full,Healthy Hair Vitamins,Hairfinity,4.375,24.0,7.0,12.0,3351.0,25.0,60 capsules,Bath & Body:Beauty Supplements,CA,3,0,0,3,18,False
P412024,full,Heavenly Skin™ CC+™ Skin-Perfecting Brush #702,It Cosmetics,4.1429,7.0,4.0,6.0,2891.0,48.0,,Makeup:Brushes & Applicators:Face Brushes,CA,0,1,0,3,3,False
P412025,full,Cucumber De-Tox™ Hydra-Gel Eye Patches,Peter Thomas Roth,4.3077,52.0,15.0,18.0,12045.0,48.0,60 Pads-30 Treatments			,Skincare:Eye Care:Eye Masks,AU,3,1,6,9,33,False
P412027,full,Capture Totale Dreamskin Perfect Skin Cushion Broad Spectrum SPF 50,Dior,4.0541,37.0,21.0,20.0,3971.0,82.0,0.5 oz/ 15 g,Skincare:Moisturizers:BB & CC Creams,JP:SE:KR:NL:GB:AU:DE:CA:NO,2,4,5,5,21,False
P412030,full,Beauty Recovery Set,Shiseido,,,,,,,,,,0,0,0,0,0,True
P412032,full,Winter Skin Savers,First Aid Beauty,,,,,,,,,,0,0,0,0,0,True
P412033,full,FAB Beautique,First Aid Beauty,,,,,,,,,,0,0,0,0,0,True
P412034,full,FAB Delights,First Aid Beauty,4.84,25.0,1.0,0.0,6561.0,18.0,,Skincare:Value & Gift Sets,CA,0,0,0,4,21,False
P412035,full,Deep Cleanse,First Aid Beauty,3.8333,18.0,2.0,0.0,6683.0,12.0,,Skincare:Value & Gift Sets,,3,0,2,5,8,False
P412036,full,Gentle Cleanse,First Aid Beauty,4.5333,15.0,1.0,1.0,5073.0,10.0,,Skincare:Value & Gift Sets,CA,0,0,2,3,10,False
P412038,full,N°5 L’EAU,Chanel,3.8812,101.0,5.0,8.0,7487.0,100.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:CA:NO,15,10,5,13,59,False
P412039,full,I love Juicy Couture Gift Set,Juicy Couture,0.0,0.0,0.0,0.0,671.0,78.0,,Fragrance:Value & Gift Sets:Perfume Gift Sets,,0,0,0,0,0,False
P412042,full,Viva La Juicy Rosé Grande,Juicy Couture,,,,,,,,,,0,0,0,0,0,True
P412046,full,Rrose Eau de Parfum,Ellis Brooklyn,4.3636,11.0,0.0,0.0,1175.0,100.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,CA,0,1,2,0,8,False
P412047,full,Myth Eau de Parfum,Ellis Brooklyn,5.0,6.0,0.0,0.0,721.0,100.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,CA,0,0,0,0,6,False
